"","day","month","year","return","price.close"
"13832",15,3,1983,0.358014316011201,151.369995
"13833",16,3,1983,-1.03058535477918,149.809998
"13834",17,3,1983,-0.146854017046308,149.589996
"13835",18,3,1983,0.207231772370646,149.899994
"13836",21,3,1983,0.860579087147929,151.190002
"13837",22,3,1983,-0.350550957728016,150.660004
"13838",23,3,1983,1.42705027407275,152.809998
"13839",24,3,1983,0.366466204652382,153.369995
"13840",25,3,1983,-0.456410655813085,152.669998
"13841",28,3,1983,-0.537100943696865,151.850006
"13842",29,3,1983,-0.171228178943894,151.589996
"13843",30,3,1983,1.18741542812626,153.389999
"13844",31,3,1983,-0.280325968318181,152.960007
"13845",4,4,1983,0.0392239783304991,153.020004
"13846",5,4,1983,-0.731936982566023,151.899994
"13847",6,4,1983,-0.566162629341501,151.039993
"13848",7,4,1983,0.476696261499425,151.759995
"13849",8,4,1983,0.718246597201063,152.850006
"13850",11,4,1983,1.49819621204332,155.139999
"13851",12,4,1983,0.438318940558982,155.820007
"13852",13,4,1983,0.609675880710233,156.770004
"13853",14,4,1983,0.861128382697489,158.119995
"13854",15,4,1983,0.398434745713223,158.75
"13855",18,4,1983,0.623625196850392,159.740005
"13856",19,4,1983,-0.644796524201941,158.710007
"13857",20,4,1983,1.26015998474501,160.710007
"13858",21,4,1983,-0.410680089137191,160.050003
"13859",22,4,1983,0.231174628594033,160.419998
"13860",25,4,1983,-1.00361552180046,158.809998
"13861",26,4,1983,1.88904983173666,161.809998
"13862",27,4,1983,-0.228660777809301,161.440002
"13863",28,4,1983,0.935328903179773,162.949997
"13864",29,4,1983,0.908251627645013,164.429993
"13865",2,5,1983,-1.41092993904098,162.110001
"13866",3,5,1983,0.141875885868388,162.339996
"13867",4,5,1983,0.597512642540655,163.309998
"13868",5,5,1983,0.593963022398663,164.279999
"13869",6,5,1983,1.1078688891397,166.100006
"13870",9,5,1983,-0.174598428370918,165.809998
"13871",10,5,1983,0.0844333886307561,165.949997
"13872",11,5,1983,-0.596559215364135,164.960007
"13873",12,5,1983,-0.430411596672635,164.25
"13874",13,5,1983,0.401828919330281,164.910004
"13875",16,5,1983,-0.9156570028341,163.399994
"13876",17,5,1983,0.189726445155193,163.710007
"13877",18,5,1983,-0.268769764330894,163.270004
"13878",19,5,1983,-0.783976828958737,161.990005
"13879",20,5,1983,0.0925946017471834,162.139999
"13880",23,5,1983,0.795605037594707,163.429993
"13881",24,5,1983,1.29107268578297,165.539993
"13882",25,5,1983,0.404744489749967,166.210007
"13883",26,5,1983,-0.439210016999753,165.479996
"13884",27,5,1983,-0.616382055024953,164.460007
"13885",31,5,1983,-1.25866953173607,162.389999
"13886",1,6,1983,0.0985306983098232,162.550003
"13887",2,6,1983,0.879724991453858,163.979996
"13888",3,6,1983,0.268326631743541,164.419998
"13889",6,6,1983,0.249363827385532,164.830002
"13890",7,6,1983,-1.24977126433573,162.770004
"13891",8,6,1983,-0.8662548168273,161.360001
"13892",9,6,1983,0.2912747874859,161.830002
"13893",10,6,1983,0.525236970583482,162.679993
"13894",13,6,1983,1.32776192091428,164.839996
"13895",14,6,1983,0.418589551530922,165.529999
"13896",15,6,1983,0.960548546852819,167.119995
"13897",16,6,1983,1.20871473218989,169.139999
"13898",17,6,1983,-0.00590871470915501,169.130005
"13899",20,6,1983,-0.0650393169443891,169.020004
"13900",21,6,1983,0.893382418805293,170.529999
"13901",22,6,1983,0.269750778571219,170.990005
"13902",23,6,1983,-0.245627222480046,170.570007
"13903",24,6,1983,-0.0938048856385504,170.410004
"13904",27,6,1983,-1.14429725616343,168.460007
"13905",28,6,1983,-1.65025162322354,165.679993
"13906",29,6,1983,0.579433872863571,166.639999
"13907",30,6,1983,0.60009601896361,167.639999
"13908",1,7,1983,0.596516348106158,168.639999
"13909",5,7,1983,-1.20967327567405,166.600006
"13910",6,7,1983,1.12844533751097,168.479996
"13911",7,7,1983,-0.546057705272021,167.559998
"13912",8,7,1983,-0.286462166226572,167.080002
"13913",11,7,1983,0.616470545649146,168.110001
"13914",12,7,1983,-1.53471059702153,165.529999
"13915",13,7,1983,-0.0422835742299578,165.460007
"13916",14,7,1983,0.332399357386715,166.009995
"13917",15,7,1983,-1.03608339967723,164.289993
"13918",18,7,1983,-0.20694869711268,163.949997
"13919",19,7,1983,0.530655697419749,164.820007
"13920",20,7,1983,2.71204089925807,169.289993
"13921",21,7,1983,-0.135858591476226,169.059998
"13922",22,7,1983,-0.100555425299377,168.889999
"13923",25,7,1983,0.378944877606409,169.529999
"13924",26,7,1983,0.58986610387463,170.529999
"13925",27,7,1983,-1.72403859569599,167.589996
"13926",28,7,1983,-1.52157232583263,165.039993
"13927",29,7,1983,-1.502663054524,162.559998
"13928",1,8,1983,-0.319884969486772,162.039993
"13929",2,8,1983,-0.0185127137101309,162.009995
"13930",3,8,1983,0.882665912063011,163.440002
"13931",4,8,1983,-1.29099362101084,161.330002
"13932",5,8,1983,0.254139338571377,161.740005
"13933",8,8,1983,-1.58279455970092,159.179993
"13934",9,8,1983,0.59681620918278,160.130005
"13935",10,8,1983,0.880527044260068,161.539993
"13936",11,8,1983,0,161.539993
"13937",12,8,1983,0.383812694606206,162.160004
"13938",15,8,1983,0.949674988907875,163.699997
"13939",16,8,1983,-0.177149056392475,163.410004
"13940",17,8,1983,1.15047362706143,165.289993
"13941",18,8,1983,-1.05268925747974,163.550003
"13942",19,8,1983,0.262912254425331,163.979996
"13943",22,8,1983,0.21953897352212,164.339996
"13944",23,8,1983,-0.955331652801071,162.770004
"13945",24,8,1983,-0.933835450418739,161.25
"13946",25,8,1983,-0.254266046511619,160.839996
"13947",26,8,1983,0.808258537882565,162.139999
"13948",29,8,1983,0.0678432223254245,162.25
"13949",30,8,1983,0.203391063174119,162.580002
"13950",31,8,1983,1.11944395227648,164.399994
"13951",1,9,1983,-0.103405113262956,164.229996
"13952",2,9,1983,0.468857102085054,165
"13953",6,9,1983,1.75151454545454,167.889999
"13954",7,9,1983,0.0416987315605389,167.960007
"13955",8,9,1983,-0.113123953370632,167.770004
"13956",9,9,1983,-0.506649567702226,166.919998
"13957",12,9,1983,-0.862689921671334,165.479996
"13958",13,9,1983,-0.410921571450845,164.800003
"13959",14,9,1983,0.333739678390663,165.350006
"13960",15,9,1983,-0.586634995344358,164.380005
"13961",16,9,1983,1.13760490517079,166.25
"13962",19,9,1983,0.824057142857136,167.619995
"13963",20,9,1983,0.96647777611496,169.240005
"13964",21,9,1983,-0.490428371235282,168.410004
"13965",22,9,1983,0.801609742851153,169.759995
"13966",23,9,1983,-0.147266733837969,169.509995
"13967",26,9,1983,0.330371079298304,170.070007
"13968",27,9,1983,-0.964317006231444,168.429993
"13969",28,9,1983,-0.255294791824872,168
"13970",29,9,1983,-0.458335714285714,167.229996
"13971",30,9,1983,-0.693648883421606,166.070007
"13972",3,10,1983,-0.156565899343881,165.809998
"13973",4,10,1983,0.277429591429096,166.270004
"13974",5,10,1983,0.884104748081919,167.740005
"13975",6,10,1983,1.51424461922486,170.279999
"13976",7,10,1983,0.305381726012343,170.800003
"13977",10,10,1983,1.08313288495668,172.649994
"13978",11,10,1983,-1.33796587331476,170.339996
"13979",12,10,1983,-0.422684640664207,169.619995
"13980",13,10,1983,0.147388284028661,169.869995
"13981",14,10,1983,-0.00588332271392463,169.860001
"13982",17,10,1983,0.335565758062126,170.429993
"13983",18,10,1983,-1.53728516552834,167.809998
"13984",19,10,1983,-0.643586206347495,166.729996
"13985",20,10,1983,0.149943025249038,166.979996
"13986",21,10,1983,-0.616839756062758,165.949997
"13987",24,10,1983,0.0241084668413705,165.990005
"13988",25,10,1983,0.28917162813508,166.470001
"13989",26,10,1983,-0.654770224936795,165.380005
"13990",27,10,1983,-0.326526172254014,164.839996
"13991",28,10,1983,-0.891774469589301,163.369995
"13992",31,10,1983,0.110184247725548,163.550003
"13993",1,11,1983,0.0672583295519614,163.660004
"13994",2,11,1983,0.721002059855765,164.839996
"13995",3,11,1983,-0.843241345383203,163.449997
"13996",4,11,1983,-0.617922923547073,162.440002
"13997",7,11,1983,-0.326273081429786,161.910004
"13998",8,11,1983,-0.0926496178704208,161.759995
"13999",9,11,1983,1.36622531423792,163.970001
"14000",10,11,1983,0.268343597802375,164.410004
"14001",11,11,1983,1.14347603811263,166.289993
"14002",14,11,1983,0.174399550308477,166.580002
"14003",15,11,1983,-0.732381429554789,165.360001
"14004",16,11,1983,0.435414245068852,166.080002
"14005",17,11,1983,0.0301077790208624,166.130005
"14006",18,11,1983,-0.626021169384783,165.089996
"14007",21,11,1983,0.581505253655703,166.050003
"14008",22,11,1983,0.475756088965569,166.839996
"14009",23,11,1983,0.0719317926619806,166.960007
"14010",25,11,1983,0.131759697398675,167.179993
"14011",28,11,1983,-0.382820927621397,166.539993
"14012",29,11,1983,0.822631834744929,167.910004
"14013",30,11,1983,-0.899297221147106,166.399994
"14014",1,12,1983,0.0540931509889382,166.490005
"14015",2,12,1983,-0.630670291588978,165.440002
"14016",5,12,1983,0.193419364199482,165.759995
"14017",6,12,1983,-0.174948123037773,165.470001
"14018",7,12,1983,0.265911039669354,165.910004
"14019",8,12,1983,-0.427947069424452,165.199997
"14020",9,12,1983,-0.072636199866268,165.080002
"14021",12,12,1983,0.327109882152764,165.619995
"14022",13,12,1983,-0.416617570843419,164.929993
"14023",14,12,1983,-0.970103115204758,163.330002
"14024",15,12,1983,-1.02246860928834,161.660004
"14025",16,12,1983,0.451561908906054,162.389999
"14026",19,12,1983,-0.0431011764462077,162.320007
"14027",20,12,1983,-0.197145752956999,162
"14028",21,12,1983,0.962961728395066,163.559998
"14029",22,12,1983,-0.0183412817111942,163.529999
"14030",23,12,1983,-0.189566441567707,163.220001
"14031",27,12,1983,0.943508142730625,164.759995
"14032",28,12,1983,0.35202780869228,165.339996
"14033",29,12,1983,-0.290307857513195,164.860001
"14034",30,12,1983,0.0424554164596814,164.929993
"14035",3,1,1984,-0.539622893211416,164.039993
"14036",4,1,1984,1.6703280400652,166.779999
"14037",5,1,1984,1.21717173052627,168.809998
"14038",6,1,1984,0.278420120590249,169.279999
"14039",9,1,1984,-0.224483106241046,168.899994
"14040",10,1,1984,-0.56246123963746,167.949997
"14041",11,1,1984,-0.0893087244294458,167.800003
"14042",12,1,1984,-0.0297991651406608,167.75
"14043",13,1,1984,-0.435169001490313,167.020004
"14044",16,1,1984,0.0957903222179278,167.179993
"14045",17,1,1984,0.388807888034791,167.830002
"14046",18,1,1984,-0.166834890462555,167.550003
"14047",19,1,1984,-0.304392713141279,167.039993
"14048",20,1,1984,-0.496878612776294,166.210007
"14049",23,1,1984,-0.806216198522873,164.869995
"14050",24,1,1984,0.649000444259129,165.940002
"14051",25,1,1984,-0.662893809052732,164.839996
"14052",26,1,1984,-0.363983871972441,164.240005
"14053",27,1,1984,-0.182661343684204,163.940002
"14054",30,1,1984,-0.652682070846872,162.869995
"14055",31,1,1984,0.33155830820772,163.410004
"14056",1,2,1984,-0.410011005201365,162.740005
"14057",2,2,1984,0.380973319989768,163.360001
"14058",3,2,1984,-1.49975329640211,160.910004
"14059",6,2,1984,-1.75874832493322,158.080002
"14060",7,2,1984,0.417512013948475,158.740005
"14061",8,2,1984,-1.82058643629247,155.850006
"14062",9,2,1984,-0.275911442698318,155.419998
"14063",10,2,1984,0.566210919652702,156.300003
"14064",13,2,1984,-0.863727430638634,154.949997
"14065",14,2,1984,1.07131592909938,156.610001
"14066",15,2,1984,-0.22987101570864,156.25
"14067",16,2,1984,-0.0767967999999928,156.130005
"14068",17,2,1984,-0.24979183213375,155.740005
"14069",21,2,1984,-0.70630921066171,154.639999
"14070",22,2,1984,-0.213399509915919,154.309998
"14071",23,2,1984,-0.012964163216435,154.289993
"14072",24,2,1984,2.08698045634106,157.509995
"14073",27,2,1984,1.13644089697292,159.300003
"14074",28,2,1984,-1.55680850803248,156.820007
"14075",29,2,1984,0.153035957969319,157.059998
"14076",1,3,1984,0.719472822099479,158.190002
"14077",2,3,1984,0.663760659159739,159.240005
"14078",5,3,1984,-0.847780681745148,157.889999
"14079",6,3,1984,-1.03869720082777,156.25
"14080",7,3,1984,-1.07519552,154.570007
"14081",8,3,1984,0.401109511497912,155.190002
"14082",9,3,1984,-0.541269404713317,154.350006
"14083",12,3,1984,1.2892710869088,156.339996
"14084",13,3,1984,0.28143981786976,156.779999
"14085",14,3,1984,-0.0063751754456916,156.770004
"14086",15,3,1984,0.408241362295294,157.410004
"14087",16,3,1984,1.1816275666952,159.270004
"14088",19,3,1984,-0.935521418081961,157.779999
"14089",20,3,1984,0.684498673371146,158.860001
"14090",21,3,1984,-0.125895126992996,158.660004
"14091",22,3,1984,-1.24165003802722,156.690002
"14092",23,3,1984,0.108493839957969,156.860001
"14093",26,3,1984,-0.121129031485865,156.669998
"14094",27,3,1984,0.402122300403688,157.300003
"14095",28,3,1984,1.64017924398896,159.880005
"14096",29,3,1984,-0.225169495084774,159.520004
"14097",30,3,1984,-0.213146308597136,159.179993
"14098",2,4,1984,-0.753861699189795,157.979996
"14099",3,4,1984,-0.20255222692879,157.660004
"14100",4,4,1984,-0.076120129998206,157.539993
"14101",5,4,1984,-1.58689863595462,155.039993
"14102",6,4,1984,0.28379967741613,155.479996
"14103",9,4,1984,-0.0192944435115651,155.449997
"14104",10,4,1984,0.270182057320974,155.869995
"14105",11,4,1984,-0.558154248994483,155
"14106",12,4,1984,1.76128774193548,157.729996
"14107",13,4,1984,-0.266276555285015,157.309998
"14108",16,4,1984,0.642050100337549,158.320007
"14109",17,4,1984,0.410557081392747,158.970001
"14110",18,4,1984,-0.67308737074236,157.899994
"14111",19,4,1984,0.0760038027613907,158.020004
"14112",23,4,1984,-0.77205478364625,156.800003
"14113",24,4,1984,0.809951515115724,158.070007
"14114",25,4,1984,0.366917804969787,158.649994
"14115",26,4,1984,1.04003092493027,160.300003
"14116",27,4,1984,-0.255772920977434,159.889999
"14117",30,4,1984,0.10007129964396,160.050003
"14118",1,5,1984,1.01842547294422,161.679993
"14119",2,5,1984,0.136071876252491,161.899994
"14120",3,5,1984,-0.432363820841152,161.199997
"14121",4,5,1984,-1.29652359732983,159.110001
"14122",7,5,1984,0.226258561836088,159.470001
"14123",8,5,1984,0.658432929965307,160.520004
"14124",9,5,1984,-0.255421747933665,160.110001
"14125",10,5,1984,-0.0687033909893056,160
"14126",11,5,1984,-0.943746875000002,158.490005
"14127",14,5,1984,-0.624648223085106,157.5
"14128",15,5,1984,0.317460317460317,158
"14129",16,5,1984,-0.00632594936709084,157.990005
"14130",17,5,1984,-0.898789768378064,156.570007
"14131",18,5,1984,-0.504571734482965,155.779999
"14132",21,5,1984,-0.674029404763319,154.729996
"14133",22,5,1984,-0.549338216230542,153.880005
"14134",23,5,1984,-0.474402765973408,153.149994
"14135",24,5,1984,-1.25367161294175,151.229996
"14136",25,5,1984,0.257884685786799,151.619995
"14137",29,5,1984,-0.877194330470713,150.289993
"14138",30,5,1984,0.0399314676925947,150.350006
"14139",31,5,1984,0.133020945805613,150.550003
"14140",1,6,1984,1.78678309292361,153.240005
"14141",4,6,1984,0.717822346716849,154.339996
"14142",5,6,1984,-0.447066229028554,153.649994
"14143",6,6,1984,0.885129224281005,155.009995
"14144",7,6,1984,-0.0580588367866285,154.919998
"14145",8,6,1984,0.161373614270251,155.169998
"14146",11,6,1984,-1.35979894773214,153.059998
"14147",12,6,1984,-0.568401941309325,152.190002
"14148",13,6,1984,-0.0394224319676278,152.130005
"14149",14,6,1984,-1.14376253389331,150.389999
"14150",15,6,1984,-0.904315452518878,149.029999
"14151",18,6,1984,1.81171376106632,151.729996
"14152",19,6,1984,0.579980902391912,152.610001
"14153",20,6,1984,1.46123778611338,154.839996
"14154",21,6,1984,-0.213123875306746,154.509995
"14155",22,6,1984,-0.032352599584262,154.460007
"14156",25,6,1984,-0.317238105524619,153.970001
"14157",26,6,1984,-0.818337333127644,152.710007
"14158",27,6,1984,-0.70067968761209,151.639999
"14159",28,6,1984,0.791345956155028,152.839996
"14160",29,6,1984,0.222452897734951,153.179993
"14161",2,7,1984,0.0130591466993997,153.199997
"14162",3,7,1984,0.326370763571229,153.699997
"14163",5,7,1984,-0.611582315125219,152.759995
"14164",6,7,1984,-0.340396711848548,152.240005
"14165",9,7,1984,0.735677852874489,153.360001
"14166",10,7,1984,-0.306469742393926,152.889999
"14167",11,7,1984,-1.52397214679816,150.559998
"14168",12,7,1984,-0.352018469075699,150.029999
"14169",13,7,1984,0.566557358971926,150.880005
"14170",16,7,1984,0.477201071142592,151.600006
"14171",17,7,1984,0.514511193357079,152.380005
"14172",18,7,1984,-0.643136217248463,151.399994
"14173",19,7,1984,-0.680316407410164,150.369995
"14174",20,7,1984,-0.545316238123161,149.550003
"14175",23,7,1984,-0.401207614820314,148.949997
"14176",24,7,1984,-0.75863714183223,147.820007
"14177",25,7,1984,0.683260013646193,148.830002
"14178",26,7,1984,0.839884420615677,150.080002
"14179",27,7,1984,0.739605533853861,151.190002
"14180",30,7,1984,-0.661419397295861,150.190002
"14181",31,7,1984,0.312938274013735,150.660004
"14182",1,8,1984,2.27001055967052,154.080002
"14183",2,8,1984,2.53764469707106,157.990005
"14184",3,8,1984,2.75966887905346,162.350006
"14185",6,8,1984,0.153988291198462,162.600006
"14186",7,8,1984,0.0737976602534619,162.720001
"14187",8,8,1984,-0.59611663842111,161.75
"14188",9,8,1984,2.34311777434313,165.539993
"14189",10,8,1984,-0.0724870152676744,165.419998
"14190",13,8,1984,0.00604219569631692,165.429993
"14191",14,8,1984,-0.610527136998672,164.419998
"14192",15,8,1984,-0.985278566905218,162.800003
"14193",16,8,1984,0.595823699094156,163.770004
"14194",17,8,1984,0.2259235458039,164.139999
"14195",20,8,1984,0.487390645104125,164.940002
"14196",21,8,1984,1.75215227655934,167.830002
"14197",22,8,1984,-0.458799970698922,167.059998
"14198",23,8,1984,0.0359134447014548,167.119995
"14199",24,8,1984,0.233365253511415,167.509995
"14200",27,8,1984,-0.638763674967581,166.440002
"14201",28,8,1984,0.576779613352804,167.399994
"14202",29,8,1984,-0.185183997079462,167.089996
"14203",30,8,1984,-0.29324915418635,166.600006
"14204",31,8,1984,0.0480114028327157,166.679993
"14205",4,9,1984,-1.07990645283983,164.880005
"14206",5,9,1984,-0.357843269109557,164.289993
"14207",6,9,1984,0.827805136007269,165.649994
"14208",7,9,1984,-0.772712976977231,164.369995
"14209",10,9,1984,-0.0669221897828647,164.259995
"14210",11,9,1984,0.115671499929117,164.449997
"14211",12,9,1984,0.139857710061253,164.679993
"14212",13,9,1984,1.97960234307272,167.940002
"14213",14,9,1984,0.500176842917991,168.779999
"14214",17,9,1984,0.053321483904017,168.869995
"14215",18,9,1984,-0.722449834856688,167.649994
"14216",19,9,1984,-0.423496585392064,166.940002
"14217",20,9,1984,0.3174787310713,167.470001
"14218",21,9,1984,-1.07482115558117,165.669998
"14219",24,9,1984,-0.235407137507172,165.279999
"14220",25,9,1984,0.205709100954184,165.619995
"14221",26,9,1984,0.398505023502757,166.279999
"14222",27,9,1984,0.408953574747127,166.960007
"14223",28,9,1984,-0.515094012903331,166.100006
"14224",1,10,1984,-0.891036090630857,164.619995
"14225",2,10,1984,-0.625682803598661,163.589996
"14226",3,10,1984,-0.702973304064401,162.440002
"14227",4,10,1984,0.295491254672602,162.919998
"14228",5,10,1984,-0.147314634757113,162.679993
"14229",8,10,1984,-0.338079680148489,162.130005
"14230",9,10,1984,-0.283727247155774,161.669998
"14231",10,10,1984,0.272161195919616,162.110001
"14232",11,10,1984,0.413298375095311,162.779999
"14233",12,10,1984,0.860052837326773,164.179993
"14234",15,10,1984,0.968456004258694,165.770004
"14235",16,10,1984,-0.597216007788717,164.779999
"14236",17,10,1984,-0.388396652435964,164.139999
"14237",18,10,1984,2.41257891076265,168.100006
"14238",19,10,1984,-0.0832831618102484,167.960007
"14239",22,10,1984,-0.35723146879839,167.360001
"14240",23,10,1984,-0.161331858500645,167.089996
"14241",24,10,1984,0.0658333847826429,167.199997
"14242",25,10,1984,-0.532296062182339,166.309998
"14243",26,10,1984,-0.61331550253521,165.289993
"14244",29,10,1984,-0.308544994614408,164.779999
"14245",30,10,1984,1.25014990441893,166.839996
"14246",31,10,1984,-0.449532496991908,166.089996
"14247",1,11,1984,0.842921930108291,167.490005
"14248",2,11,1984,-0.0417977180190567,167.419998
"14249",5,11,1984,0.692870633053057,168.580002
"14250",6,11,1984,1.08553919699205,170.410004
"14251",7,11,1984,-0.727660331490864,169.169998
"14252",8,11,1984,-0.28965242406635,168.679993
"14253",9,11,1984,-0.640257911322055,167.600006
"14254",12,11,1984,-0.143201068859148,167.360001
"14255",13,11,1984,-0.830544928115778,165.970001
"14256",14,11,1984,0.012052780550384,165.990005
"14257",15,11,1984,-0.0602482059085471,165.889999
"14258",16,11,1984,-1.07902405858715,164.100006
"14259",19,11,1984,-0.615484438190693,163.089996
"14260",20,11,1984,0.668340809818882,164.179993
"14261",21,11,1984,0.20100013038739,164.509995
"14262",23,11,1984,1.46495840571875,166.919998
"14263",26,11,1984,-0.820749470653593,165.550003
"14264",27,11,1984,0.446988817028294,166.289993
"14265",28,11,1984,-0.763719438006116,165.020004
"14266",29,11,1984,-0.672645723605735,163.910004
"14267",30,11,1984,-0.201331213438308,163.580002
"14268",3,12,1984,-0.464601412585876,162.820007
"14269",4,12,1984,0.34393684800665,163.380005
"14270",5,12,1984,-0.783448990590987,162.100006
"14271",6,12,1984,0.407149275491079,162.759995
"14272",7,12,1984,-0.307200795871246,162.259995
"14273",10,12,1984,0.351292381094924,162.830002
"14274",11,12,1984,0.147396055427179,163.070007
"14275",12,12,1984,-0.269823990379784,162.630005
"14276",13,12,1984,-0.504216303750347,161.809998
"14277",14,12,1984,0.543850201394839,162.690002
"14278",17,12,1984,0.565492033124456,163.610001
"14279",18,12,1984,2.75044311013726,168.110001
"14280",19,12,1984,-0.565104392569734,167.160004
"14281",20,12,1984,-0.466618198932309,166.380005
"14282",21,12,1984,-0.522905381569142,165.509995
"14283",24,12,1984,0.755241397959078,166.759995
"14284",26,12,1984,-0.173899021764787,166.470001
"14285",27,12,1984,-0.432510960338131,165.75
"14286",28,12,1984,0.307689291101058,166.259995
"14287",31,12,1984,0.589444261681827,167.240005
"14288",2,1,1985,-1.11815949778285,165.369995
"14289",3,1,1985,-0.483756439612872,164.570007
"14290",4,1,1985,-0.540811789599066,163.679993
"14291",7,1,1985,0.342138333302593,164.240005
"14292",8,1,1985,-0.152216264240859,163.990005
"14293",9,1,1985,0.7256466636488,165.179993
"14294",10,1,1985,1.8949056378759,168.309998
"14295",11,1,1985,-0.237653142863219,167.910004
"14296",14,1,1985,1.5484431767389,170.509995
"14297",15,1,1985,0.17594452454239,170.809998
"14298",16,1,1985,0.222471754844225,171.190002
"14299",17,1,1985,-0.268710786042279,170.729996
"14300",18,1,1985,0.345581335338404,171.320007
"14301",21,1,1985,2.28227226257351,175.229996
"14302",22,1,1985,0.142669637451798,175.479996
"14303",23,1,1985,1.03715924406563,177.300003
"14304",24,1,1985,-0.332767055847153,176.710007
"14305",25,1,1985,0.362174735242932,177.350006
"14306",28,1,1985,0.0281860717839416,177.399994
"14307",29,1,1985,1.00338165738608,179.179993
"14308",30,1,1985,0.11720393358872,179.389999
"14309",31,1,1985,0.133790067081734,179.630005
"14310",1,2,1985,-0.556699867597287,178.630005
"14311",4,2,1985,0.962884706855378,180.350006
"14312",5,2,1985,0.144161348128818,180.610001
"14313",6,2,1985,-0.0996666845708146,180.429993
"14314",7,2,1985,0.770389654673438,181.820007
"14315",8,2,1985,0.203495207213356,182.190002
"14316",11,2,1985,-0.92211810832517,180.509995
"14317",12,2,1985,0.0277009591629559,180.559998
"14318",13,2,1985,1.5451971814931,183.350006
"14319",14,2,1985,-0.512681739426843,182.410004
"14320",15,2,1985,-0.444053496101003,181.600006
"14321",19,2,1985,-0.148680611827733,181.330002
"14322",20,2,1985,-0.0827270712763856,181.179993
"14323",21,2,1985,-0.546412980598803,180.190002
"14324",22,2,1985,-0.460625445800251,179.360001
"14325",25,2,1985,-0.0724827159205977,179.229996
"14326",26,2,1985,1.08240921904612,181.169998
"14327",27,2,1985,-0.253900207030969,180.710007
"14328",28,2,1985,0.260077462118634,181.179993
"14329",1,3,1985,1.13147316436865,183.229996
"14330",4,3,1985,-0.638540645932226,182.059998
"14331",5,3,1985,0.0933747126592809,182.229996
"14332",6,3,1985,-0.867037279636448,180.649994
"14333",7,3,1985,-0.631053992728053,179.509995
"14334",8,3,1985,-0.228393410628749,179.100006
"14335",11,3,1985,-0.173094913240817,178.789993
"14336",12,3,1985,0.486610567740207,179.660004
"14337",13,3,1985,-0.818213273556419,178.190002
"14338",14,3,1985,-0.196422917151086,177.839996
"14339",15,3,1985,-0.736615513644079,176.529999
"14340",18,3,1985,0.198269983562402,176.880005
"14341",19,3,1985,1.50383758752155,179.539993
"14342",20,3,1985,-0.256205312428637,179.080002
"14343",21,3,1985,0.150772837270797,179.350006
"14344",22,3,1985,-0.172853632355049,179.039993
"14345",25,3,1985,-0.597627369210193,177.970001
"14346",26,3,1985,0.258466032148867,178.429993
"14347",27,3,1985,0.622092721821725,179.539993
"14348",28,3,1985,0,179.539993
"14349",29,3,1985,0.623822570829652,180.660004
"14350",1,4,1985,0.337650828348268,181.270004
"14351",2,4,1985,-0.408233565217992,180.529999
"14352",3,4,1985,-0.786571765283172,179.110001
"14353",4,4,1985,-0.0446664058697691,179.029999
"14354",8,4,1985,-0.55856560665009,178.029999
"14355",9,4,1985,0.101111049267594,178.210007
"14356",10,4,1985,0.678969166978374,179.419998
"14357",11,4,1985,0.429162862882208,180.190002
"14358",12,4,1985,0.194234417068277,180.539993
"14359",15,4,1985,0.210482449725133,180.919998
"14360",16,4,1985,0.154763985792219,181.199997
"14361",17,4,1985,0.264898459131873,181.679993
"14362",18,4,1985,-0.462349753613202,180.839996
"14363",19,4,1985,0.149306019670559,181.110001
"14364",22,4,1985,-0.226383964295829,180.699997
"14365",23,4,1985,0.653020486768472,181.880005
"14366",24,4,1985,0.208923460278106,182.259995
"14367",25,4,1985,0.641939005869057,183.429993
"14368",26,4,1985,-0.681458893148407,182.179993
"14369",29,4,1985,-0.850800340079047,180.630005
"14370",30,4,1985,-0.442895962938164,179.830002
"14371",1,5,1985,-0.811881768204628,178.369995
"14372",2,5,1985,0.358804741795286,179.009995
"14373",3,5,1985,0.59773589737266,180.080002
"14374",6,5,1985,-0.0499761211686409,179.990005
"14375",7,5,1985,0.427795976782159,180.759995
"14376",8,5,1985,-0.0774507655856124,180.619995
"14377",9,5,1985,0.719744787945545,181.919998
"14378",10,5,1985,1.29727409077918,184.279999
"14379",13,5,1985,0.179076406441704,184.610001
"14380",14,5,1985,-0.400848272570034,183.869995
"14381",15,5,1985,0.364386804927047,184.539993
"14382",16,5,1985,0.606920473872553,185.660004
"14383",17,5,1985,0.947966154304298,187.419998
"14384",20,5,1985,1.22719188162621,189.720001
"14385",21,5,1985,-0.0421684585590991,189.639999
"14386",22,5,1985,-0.569500635780947,188.559998
"14387",23,5,1985,-0.509117527674136,187.600006
"14388",24,5,1985,0.367796896552339,188.289993
"14389",28,5,1985,-0.228366889365171,187.860001
"14390",29,5,1985,-0.0958202911965358,187.679993
"14391",30,5,1985,0.0373012588507524,187.75
"14392",31,5,1985,0.95872330226365,189.550003
"14393",3,6,1985,-0.121337903645404,189.320007
"14394",4,6,1985,0.380301063479258,190.039993
"14395",5,6,1985,0.0631503917177985,190.160004
"14396",6,6,1985,0.473282488992807,191.059998
"14397",7,6,1985,-0.722288817358834,189.679993
"14398",10,6,1985,-0.0896235798574669,189.509995
"14399",11,6,1985,-0.248009082581631,189.039993
"14400",12,6,1985,-0.756449456703058,187.610001
"14401",13,6,1985,-1.21528649210977,185.330002
